Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pasir Ris (West),1986,2,1,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,2,2.3,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,3,35.9,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,4,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,5,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,6,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,7,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,8,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,9,1.2,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,10,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,11,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,12,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,13,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,14,17.3,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,15,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,16,0.3,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,17,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,18,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,19,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,20,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,21,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,22,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,23,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,24,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,25,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,26,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,27,0,—,—,—,—,—,—,—,—
Pasir Ris (West),1986,2,28,0,—,—,—,—,—,—,—,—
