Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Kranji Reservoir,1986,8,1,1,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,2,1.8,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,3,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,4,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,5,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,6,3.1,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,7,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,8,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,9,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,10,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,11,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,12,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,13,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,14,3.4,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,15,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,16,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,17,12.5,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,18,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,19,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,20,12.2,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,21,30.4,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,22,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,23,0.8,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,24,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,25,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,26,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,27,0.3,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,28,0.3,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,29,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,30,0,—,—,—,—,—,—,—,—
Kranji Reservoir,1986,8,31,0,—,—,—,—,—,—,—,—
