Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas,2018,2,1,4.8,4.8,4.8,4.8,—,—,—,—,—
Tuas,2018,2,2,6.2,5.8,6,6,—,—,—,—,—
Tuas,2018,2,3,0.2,0.2,0.2,0.2,—,—,—,—,—
Tuas,2018,2,4,0,0,0,0,—,—,—,—,—
Tuas,2018,2,5,0,0,0,0,—,—,—,—,—
Tuas,2018,2,6,0,0,0,0,—,—,—,—,—
Tuas,2018,2,7,0,0,0,0,—,—,—,—,—
Tuas,2018,2,8,0,0,0,0,—,—,—,—,—
Tuas,2018,2,9,0,0,0,0,—,—,—,—,—
Tuas,2018,2,10,0,0,0,0,—,—,—,—,—
Tuas,2018,2,11,0,0,0,0,—,—,—,—,—
Tuas,2018,2,12,0,0,0,0,—,—,—,—,—
Tuas,2018,2,13,0,0,0,0,—,—,—,—,—
Tuas,2018,2,14,0,0,0,0,—,—,—,—,—
Tuas,2018,2,15,0,0,0,0,—,—,—,—,—
Tuas,2018,2,16,0,0,0,0,—,—,—,—,—
Tuas,2018,2,17,0,0,0,0,—,—,—,—,—
Tuas,2018,2,18,0,0,0,0,—,—,—,—,—
Tuas,2018,2,19,0,0,0,0,—,—,—,—,—
Tuas,2018,2,20,0,0,0,0,—,—,—,—,—
Tuas,2018,2,21,0,0,0,0,—,—,—,—,—
Tuas,2018,2,22,8.2,8.2,8.2,8.2,—,—,—,—,—
Tuas,2018,2,23,34,16.8,26.2,31,—,—,—,—,—
Tuas,2018,2,24,0,0,0,0,—,—,—,—,—
Tuas,2018,2,25,0,0,0,0,—,—,—,—,—
Tuas,2018,2,26,0,0,0,0,—,—,—,—,—
Tuas,2018,2,27,0,0,0,0,—,—,—,—,—
Tuas,2018,2,28,0,0,0,0,—,—,—,—,—
